ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor
10128387,Taavi Women Grey & White Ikat Woven Design A-Line Dress with Shirt Collar,Taavi,Women,1299,5,"Special Technique/Craft:The term Ikat refers to the resist dyeing technique used to create the designs on the fabric. It is different because the yarns are dyed before being woven into cloth. Fashion trends may come and go, but Ikat fabrics have always stood the test of time.Design:Region: Andhra PradeshGrey and whiteWoven design A-Line dressHas a shirt collarThree-quarter SleevelessStraight hemIkatDisclaimer: This is a handcrafted dress, and is prone to colour bleeding due to use of natural dyesThe print on the garment might be uneven owning to the handcrafted nature of the product, adding essence to the garment.", White
10127851,Geroo Jaipur Blue Hand Block Printed Pure Cotton High-Low Top,Geroo Jaipur,Women,1299,5,"Navy Blue and white printed handloom high-low top, has a mandarin collar, three-quarter sleeves, and button closure",Blue
10129551,Mast & Harbour Women Navy Blue & Off White Striped T-shirt Dress,Mast & Harbour,Women,1299,4,"Navy blue and off-white striped knitted t-shirt dress, has a round neck, short sleeves, straight hem",Blue
10134797,Indian Terrain Boys Blue Solid Hooded T-shirt,Indian Terrain,Boys,472,6,"Blue  solid T-shirt, has a hood, and long sleeves",Blue
10134715,Indian Terrain Boys Coral Printed Round Neck T-shirt,Indian Terrain,Boys,314,4,"Coral printed T-shirt, has a round neck, and short sleeves",
10115205,Archies Love Gifts White & Red Printed Coffee Mug,Archies,Unisex,699,3,Pattern: PrintedFinish: MatteMaterial: Ceramic, Red
10121049,Flying Machine Men Dark Grey Michael Slim Tapered Fit Mid-Rise Clean Stretchable Jeans,Flying Machine,Men,1159,7,"Dark grey dark wash 5-pocket mid-rise jeans, clean look with light fade, has a button and zip closure, waistband with belt loops", Red
10108333,Campus Women Black Mesh Running Shoes,Campus,Women,1291,4,"A pair of black running sports shoes, has regular styling, lace-up detailMesh upperCushioned footbedTextured and patterned outsoleCampus's Alexa comes with a smooth, lightweight performance and a bold look. An updated Flyknit upper contours to your foot with a minimal, supportive design.Underfoot, durable technology defies the odds by being both soft and responsive. It's also ultra-soft and incredibly springy. With every step, the foam responds to your foot by snapping back. The more energy you put into your step, the more you get in return. The lightweight upper gives you plenty of stretch and airflow while you run. It contours to your foot for support with every step. The all-new molding on the heel makes it an eye-catching shoe. It helps keep your foot stable, for an even more secure feel with every stride.Warranty: 30 daysWarranty provided by brand/manufacturer", Black
10131715,Lavie Women Black Solid Wedges,Lavie,Women,1999,7,"A pair of black open toe wedges with texture detail, has regular styling, open back detailSynthetic upperCushioned footbedTextured and patterned outsole, has a wedge heelWarranty: 1 monthWarranty provided by brand/manufacturer", Black
10132065,OBSESSIONS Set of 4 Transparent & Black Printed Ceramic Bath Accessories,OBSESSIONS,Unisex,2065,5,"Set content: 1 soap dispenser, 1 soap dish, 1 tumbler and 1 brush holderColour: Transparent and blackMaterial: GlassPattern: Printed", Black
10129063,Calvin Klein Jeans Men Black Printed Straight Fit Joggers,Calvin Klein Jeans,Men,4399,5,"Black printed joggers, has an elasticated waistband with drawstring closure, four pockets", Black
10128341,Moda Rapido Women Blue Skinny Fit High-Rise Clean Look Stretchable Jeans,Moda Rapido,Women,569,7,"Blue medium wash 5-pocket high-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue
10128951,Minions by Kook N Keech Women White & Black Printed Hooded Sweatshirt,Minions by Kook N Keech,Women,1899,5,"White and Black printed sweatshirt, has a hood, two pockets, long sleeves, straight hem", Black
10115391,Mast & Harbour Women Green Solid Bomber Jacket,Mast & Harbour,Women,1294,7,"Green solid jacket, has a stand collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester", Green
10128089,Canary London Men Grey & Olive Green Checked Slim-Fit Single-Breasted Blazer,Canary London,Men,2699,5,"Grey and olive green checked formal blazer, has a notched lapel collar, single-breasted with double button closures, long sleeves, three pockets, and a double vented hem on the back", Green
10134083,Latin Quarters Women Off-White & Red Floral Print Kaftan Top,Latin Quarters,Women,499,5,"Off-white and red printed woven kaftan top, has a tie-up neck, and three-quarter sleeves", Red
10133463,Eego Italy Men Brown Comfort Sandals,Eego Italy,Men,499,5,A pair of brown comfort sandalsSynthetic Leather upper with slip-on closureCushioned footbedPatterned rubber outsoleWarranty: 1 monthWarranty provided by brand/manufacturer, Brown
10108761,BuckleUp Women Peach-Coloured Solid T-Strap Flats,BuckleUp,Women,688,5,"A pair of peach-coloured open-toed flats, has regular styling, ankle loop detailSynthetic upperCushioned footbedTextured and patterned outsole", Red
10134427,ANTS Women Peach-Coloured Regular Fit Solid Layered High-Low Casual Shirt,ANTS,Women,524,5,"Peach-coloured solid layered casual shirt, has a spread collar, sleeveless, full button placket, and high-low hem", Red
10134433,ANTS Women Navy Blue Regular Fit Solid Layered High-Low Casual Shirt,ANTS,Women,524,5,"Navy blue solid layered casual shirt, has a spread collar, sleeveless, full button placket, and high-low hem",Blue
10111033,Truffle Collection Women Grey Woven Design Open Toe Flats,Truffle Collection,Women,1199,5,"A pair of grey woven design open-toed flats, has regular styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsole", Grey
1011672,Kappa Grey Melange Shorts,Kappa,Men,719,6,"A pair of grey melange woven mid-rise shorts, has two pockets, an elasticated waistband with a drawstring fastening, mesh panels", Grey
10132285,Karmic Vision Women Navy Blue Solid Top,Karmic Vision,Women,549,5,"Navy Blue solid woven regular top with lace inserts, has a boat neck, and short sleeves",Blue
10124625,Flying Machine Men Blue Michael Slim Tapered Fit Mid-Rise Clean Look Stretchable Jeans,Flying Machine,Men,1999,7,"Blue dark wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue
10133089,mf Women Navy Blue & Teal Green Pure Cotton Unstitched Dress Material,mf,Women,1749,5,"Navy Blue and teal green embroidered unstitched dress materialNavy Blue embroidered kurta fabricNavy Blue solid bottom fabricTeal green woven design dupatta, has taping borderDisclaimer: Images are for referral purposes only. The actual product is unstitched",Blue
10134937,Indian Terrain Boys White Printed Round Neck T-shirt,Indian Terrain,Boys,584,5,"White printed T-shirt, has a round neck, and long sleeves", White
10135469,Priyaasi Multicoloured 18K Gold-Plated Handcrafted Beaded Circular Jhumkas,Priyaasi,Women,594,5,"Multicoloured handcrafted circular jhumkas, 18K gold-plated, and has artificial stones and beads, attached multistranded ear chainSecured with a post and back closure", Red
10105931,Genie Women Black Printed 15 inches Small Backpack,Genie,Women,1457,6,Black backpackNon-Padded haul loop1 main compartment with zip closureNon-Padded backMultiple PocketsPadded shoulder strap: Non-PaddedWater-resistance: YesWarranty: 1 yearWarranty provided by brand/manufacturer, Black
10121035,Flying Machine Men Grey Slim Fit Printed Casual Shirt,Flying Machine,Men,719,5,"Grey printed casual shirt, has a button-down collar, long sleeves, button placket, and curved hem", Grey
10109097,Divine Casa Blue & Green Solid AC Room 110 GSM Single Bed Quilt,Divine Casa,Unisex,671,5,Set content: Single bed quilt Usage: AC Room GSM: 110 Colour: Blue and Green Pattern: Solid Quilt,Blue
10132493,Karmic Vision Women Brown & White Panelled Detail Cold-Shoulder Top,Karmic Vision,Women,659,5,"Brown and White solid woven regular  top, has a round neck, and three-quarter sleeves", White
10121119,Flying Machine Men Black Printed Round Neck T-shirt,Flying Machine,Men,399,5,"Brown printed T-shirt, has a round neck, and short sleeves", Black
10106745,RARE Women Off-White Solid Top,RARE,Women,679,5,"Off-White solid knitted regular top with beaded detail, has a round neck, and long sleeves", White
10135025,Indian Terrain Boys Blue Solid Polo Collar T-shirt,Indian Terrain,Boys,519,4,"Blue solid T-shirt, has a polo collar, short sleeves and button closure",Blue
10117237,Bonjour Women Pack of 4 Assorted Ankle Length Socks,Bonjour,Women,399,3,"Pack of four assorted ankle length socks, each has an elasticated mouth and a flat-toe seam.Note: The final product delivered might vary in colour and prints from the display here",
10129639,FAUSTO Women White Slip-On Sneakers with Green Stripe Detail,FAUSTO,Women,899,5,"A pair of round-toe white slip-on sneakers, has regular styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsole", Green
10124581,Flying Machine Men Blue Jackson Skinny Fit Low-Rise Clean Look Stretchable Jeans,Flying Machine,Men,919,7,"Blue light wash 5-pocket low-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue
10132043,ADIVA Girls White Maxi Dress,ADIVA,Girls,749,5,"White self-design knitted and woven maxi %S, has a V-neck, sleeveless, an attached lining, and flared hem, has embellished detail", White
10132645,Karmic Vision Women Pink Solid One-Shoulder Top,Karmic Vision,Women,519,5,"Pink solid woven regular top with lace inserts, has one shoulder, and three-quarter sleeves", Pink
10131909,Lavie Women Navy Blue & Gunmetal-Toned Snakeskin Textured T-Strap Flats,Lavie,Women,1999,7,"A pair of navy blue and gunmetal-toned open-toed flats, has regular styling, buckle detailSynthetic snakeskin textured upper with buckle detailCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer",Blue
10134849,Indian Terrain Boys Navy Blue & White Striped Polo Collar T-shirt,Indian Terrain,Boys,539,4,"Blue and white striped polo collar T-shirt, has a polo collar, and short sleeves",Blue
10134349,Calvin Klein Men Coffee Brown Solid Leather Belt,Calvin Klein,Men,5509,4,Coffee Brown solid beltReversible: NoStretchable: NoSecured with a push pin, Brown
10108365,Janasya Women Peach-Coloured Printed A-Line Kurta,Janasya,Women,623,5,"Peach-Coloured printed A-line kurta, has a round neck, short sleeves, and flared hem", Red
10125223,KARATCART Maroon Gold-Plated Floral Beaded Drop Earrings,KARATCART,Women,448,4,"Maroon Floral drop Earrings, gold-plated, and has artificial stones and beadsSecured with a post and back closureWarranty: 1 monthWarranty provided by Brand Owner / Manufacturer", Maroon
10129615,FAUSTO Women Brown Slip-On Sneakers,FAUSTO,Women,719,6,"A pair of round-toe brown slip-on sneakers, has regular styling, slip-on detailCanvas upperCushioned footbedTextured and patterned outsole", Brown
10135749,Indian Terrain Boys Red Colourblocked Reversible Bomber,Indian Terrain,Boys,1999,9,"Red and Navy Blue colourblocked jacket, has a mock collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester lining", Red
10111027,Truffle Collection Women Beige Loafers,Truffle Collection,Women,1159,5,"A pair of round-toe beige loafers, has regular styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsole", Beige
10135639,Mast & Harbour Men Rust Orange Solid Pullover Sweater,Mast & Harbour,Men,1299,5,"Rust solid pullover sweater, has a turtle neck with drawstring, long sleeves, and ribbed hem", Orange
10117025,Knotyy Men Pack of 2 Beanies,Knotyy,Men,599,5,"Pack of two beaniesBlack and white self design beanieWhite, black, and red self design beanie, has an upturned hem",
10124949,Janasya Women Navy Blue Printed Anarkali Kurta,Janasya,Women,623,5,"Navy Blue printed anarkali kurta, has a round neck, three-quarter sleeves, and flared hem",Blue
10135495,Priyaasi Women Set Of 8 Red Gold-Plated Stone-Studded Handcrafted Bangles,Priyaasi,Women,407,5,"Set of eight red gold-plated handcrafted banglesEach has stone-studded and silk-threaded detail, slip-on closure", Red
10110771,Roadster Men Navy Blue Striped Hooded Sweatshirt,Roadster,Men,1299,5,"Navy Blue striped sweatshirt, has a hood, two pockets, long sleeves, zip closure, straight hem",Blue
10111141,Chemistry Women Peach-Coloured & Off-White Printed Top,Chemistry,Women,699,5,"Peach-coloured and off-white printed woven regular top, has a round neck, short sleeves, and button closure", Red
10131659,Lavie Women White & Black Prince of Wales Print Block Heels,Lavie,Women,1999,7,"A pair of black & white prince of wales print open toe block heels, has mid-top styling, ankle loop with buckle detailSynthetic upperCushioned footbedTextured and patterned outsole, has a block heelWarranty: 1 monthWarranty provided by brand/manufacturer", Black
10119103,FAUSTO Women Maroon Slip-On Sneakers,FAUSTO,Women,629,6,"A pair of round-toe maroon slip-on sneakers, has regular styling, slip-on detailCanvas upperCushioned footbedTextured and patterned outsole", Maroon
10129593,Newport Men Grey Melange Printed Round Neck T-shirt,Newport,Men,479,5,"Grey Melange printed T-shirt, has a round neck, and short sleeves", Grey
10131653,Lavie Women White Cut-Out Platform Heels,Lavie,Women,1259,7,"A pair of white open toe platform heels with cut-out detail, has regular styling, backstrap with buckle detailSynthetic upper Cushioned footbedTextured and patterned outsole, has a platform heelWarranty: 1 monthWarranty provided by brand/manufacturer", White
10133541,Clovia Cotton Non-Padded Non-Wired Bra,Clovia,Women,239,4,Black and turquoise blue colourblocked full-coverage Everyday braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red
10131643,Lavie Women Beige Solid Block Heels,Lavie,Women,1319,8,"A pair of beige open toe block heels, has regular styling, backstrap detail with buckle detailSynthetic upperCushioned footbedTextured and patterned outsole, has a block heelWarranty: 1 monthWarranty provided by brand/manufacturer", Beige
10121021,Flying Machine Men Black Printed Round Neck T-shirt,Flying Machine,Men,699,5,"Black printed T-shirt, has a round neck, and short sleeves", Black
10109009,Alena Women Navy Blue Printed Straight Kurta,Alena,Women,703,4,"Navy Blue printed straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, and multiple slits",Blue
10128953,Minions by Kook N Keech Women Yellow Printed Hooded Sweatshirt,Minions by Kook N Keech,Women,509,5,"Yellow printed sweatshirt, has a hood, one pocket, long sleeves, straight hem", Yellow
10115329,Archies Love Gifts Multicolured Printed Ceramic Mug,Archies,Unisex,699,3,Type: MugPattern: PrintedFinish: MatteMaterial: Ceramic, Red
10115325,Archies Love Gifts White & Black Printed Ceramic Mug,Archies,Unisex,699,3,Content: 1 piece mugPattern: PrintedFinish: MatteMaterial: CeramicFeatures: Dishwasher and Microwave Safe, Black
10115243,Archies Love Gifts Multicolured Printed Ceramic Coffee Mug,Archies,Unisex,699,3,Type: MugPattern: PrintedFinish: MatteMaterial: Ceramic, Red
10124959,TREEMODA Men Black Embroidered Chikankari Linen Kurta with Churidar,TREEMODA,Men,2199,5,"Black chikankari kurta with churidarBlack self design straight knee length kurta, has a mandarin collar, long sleeves, straight hemBlack solid churidar, has acdrawstring closure", Red
10125229,Karatcart Gold-plated Kundan-Studded Beaded Ring Bracelet,KARATCART,Women,427,5,Gold-plated ring braceletMaterial and stone type: Alloy with kundan and artificial beadsClosure: HookWarranty: 1 monthWarranty provided by brand/manufacturer, Gold
10134901,Indian Terrain Boys Blue Colourblocked Polo Collar T-shirt,Indian Terrain,Boys,629,3,"Blue colourblocked T-shirt with typography embroidered and print detail, has a polo collar, button closure and long sleeves",Blue
10132009,HIGHLANDER Men White Slim Fit Solid Casual Shirt,HIGHLANDER,Men,699,5,"White solid casual shirt, has a mandarin collar, long sleeves, button placket, curved hem, and 1 patch pocket", White
10132473,Karmic Vision Women Red Solid Lace Inserts Top,Karmic Vision,Women,629,5,"Red solid knitted regular top with lace inserts detailing, has a high neck, long sleeves, and button closure", Red
10127229,AKKRITI BY PANTALOONS Women Pink Printed Shirt Style Top,AKKRITI BY PANTALOONS,Women,524,5,"Pink printed woven shirt style  top, has a mandarin collar, three-quarter sleeves, and button closure", Pink
10119531,FAUSTO Women Blue Slip-On Sneakers,FAUSTO,Women,629,6,"A pair of round-toe blue slip-on sneakers, has regular styling, slip-on detailCanvas upperCushioned footbedTextured and patterned outsole",Blue
10134825,Indian Terrain Boys Blue Solid Hooded T-shirt,Indian Terrain,Boys,399,6,"Blue and Red solid T-shirt, has a hood, and long sleeves",Blue
10127945,BownBee Girls Purple & Mustard Yellow Embellished Kurta Set,BownBee,Girls,1199,5,"Purple and mustard yellow embellished kurta with dhoti pantsPurple straight above knee kurti with embellished detail, has a round neck, sleeveless, straight hemMustard yellow printed dhoti pants, slip-on closurePurple and mustard yellow colourblocked dupatta, has a taping border", Yellow
10127321,Mast & Harbour Women Beige & Black Regular Fit Checked Cropped Trousers,Mast & Harbour,Women,1299,5,"Beige and black checked mid-rise trousers, has a waistband with belt loops and attached belt, button closure, zip fly, and two pockets", Black
10115583,Mast & Harbour Women Charcoal Grey Solid Sweatshirt,Mast & Harbour,Women,699,5,"Charcoal grey solid sweatshirt, has long sleeves, round neck, straight hem", Grey
10109079,ComicSense.xyz Men Orange Printed Round Neck T-shirt,ComicSense.xyz,Men,649,5,"Orange printed T-shirt, has a round neck, and short sleeves", Orange
10121077,Flying Machine Men Black Printed Round Neck T-shirt,Flying Machine,Men,549,5,"Black printed T-shirt, has a round neck, and short sleeves", Black
10125241,KARATCART Green Gold-Plated Beaded Enamelled Floral Chandbalis,KARATCART,Women,513,3,"Green Floral chandbalis with enamelled detail, gold-plated, and has artificial stones and beadsSecured with a post and back closureWarranty: 1 monthWarranty provided by Brand Owner / Manufacturer", Green
10124539,Flying Machine Men Blue Slim Tapered Michael Fit Mid-Rise Clean Look Stretchable Jeans,Flying Machine,Men,919,7,"Blue medium wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Blue
10132021,HIGHLANDER Men Grey Striped Polo Collar T-shirt,HIGHLANDER,Men,699,5,"Grey and Black striped T-shirt, has a polo collar, and short sleeves", Grey
10125001,Hypernation Men Purple Solid Turtle Neck Slim Fit T-shirt,Hypernation,Men,699,5,"Purple solid T-shirt, has a turtle neck, and long sleeves", Purple
10133419,GIORDANO Beige Solid Shoulder Bag,GIORDANO,Women,1396,5,"Beige solid shoulder bag, has a zip closure2 main compartments, 1 external and 5 inner pocketsTablet sleeve: NoTwo Handles with a detachable sling strapWarranty: 1 yearWarranty provided by brand/manufacturer", Beige
10135449,Priyaasi Women Set of 4 Red Gold-Plated Stone-Studded Handcrafted Bangles,Priyaasi,Women,380,5,"Set of four red gold-plated handcrafted banglesEach has stone-studded and silk-threaded detail, slip-on closure", Red
10117173,FAUSTO Men Brown Slip-On Sneakers,FAUSTO,Men,629,5,"A pair of round-toe brown slip-on sneakers, has regular styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsole", Brown
10134755,Indian Terrain Boys White Printed Round Neck T-shirt,Indian Terrain,Boys,449,4,"White printed T-shirt, has a round neck, and long sleeves", White
10131623,Lavie Women Tan Brown Solid Wedges,Lavie,Women,3499,8,"A pair of tan brown open toe wedges with metallic detail, has regular styling, backstrap detailSynthetic upperCushioned footbedTextured and patterned outsole, has a wedge heelWarranty: 1 monthWarranty provided by brand/manufacturer", Brown
10115575,Mast & Harbour Men Burgundy Solid Sweatshirt with Colourblocked Detail on Sleeve,Mast & Harbour,Men,1299,5,"Burgundy solid sweatshirt, long drop-shoulder sleeve, has a round neck, straight hem,", Burgundy
10115487,Mast & Harbour Women Navy Blue Solid Bomber Jacket,Mast & Harbour,Women,3999,7,"Navy Blue solid jacket, has a stand collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester",Blue
10127239,Force NXT Men Blue & White Printed Lounge Pants,Force NXT,Men,659,5,"Blue & white printed Lounge Pants, has a drawstring closure, 2 pockets",Blue
10128977,GIORDANO Women Brown Solid Sandals,GIORDANO,Women,1123,5,"A pair of brown open toe sandals, has regular styling, backstrap detail, has embellished detailSynthetic upperCushioned footbedTextured and patterned outsole, has a flatform heelWarranty: 1 yearWarranty provided by brand/manufacturer", Brown
10121075,Flying Machine Men Mustard Yellow & Navy Blue Striped Round Neck T-shirt,Flying Machine,Men,399,5,"Mustard yellow and navy blue striped T-shirt, has a round neck, short sleeves",Blue
10135967,Indian Terrain Boys Brown & Black Regular Fit Printed Chinos,Indian Terrain,Boys,629,4,"Brown and Black printed mid-rise trousers, button closure, and 5 pockets", Black
10124795,Story@home Green Single Jacquard Window Curtain,Story@home,Unisex,979,3,Set content: Single Window curtainColour: GreenPattern: Floral WindowLight blocking: RegularFitting: EyeletLining: Yes, Green
10117081,FAUSTO Men Tan Brown Sneakers,FAUSTO,Men,629,5,"A pair of round-toe tan brown sneakers, has regular styling, lace-up detailSynthetic upperCushioned footbedTextured and patterned outsole", Brown
10121147,Flying Machine Men Black & Red Printed Round Neck T-shirt,Flying Machine,Men,399,5,"Black and Red printed T-shirt, has a round neck, and short sleeves", Red
10124757,Flying Machine Men Blue Micheal Slim Tapered Fit Mid-Rise Clean Look Stretchable Jeans,Flying Machine,Men,1149,7,"Blue medium wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue
10115257,Archies Love Gifts White & Black Ceramic Mug for Valentine,Archies,Unisex,699,3,Pattern: PrintedFinish: MatteMaterial: Ceramic, Black
10135099,Indian Terrain Boys Red Solid Polo Collar T-shirt,Indian Terrain,Boys,449,3,"Red solid T-shirt, has a polo collar, and short sleeves", Red
10135965,Indian Terrain Boys Maroon Solid Reversible Hooded Sweatshirt,Indian Terrain,Boys,854,7,"Maroon solid reversible sweatshirt, has a hood, two pockets, long sleeves, zip closure, hem with toggle hem", Maroon
10124599,Flying Machine Men Blue Micheal Slim Tapered Fit Mid-Rise Clean Look Stretchable Jeans,Flying Machine,Men,919,7,"Blue medium wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue
10111119,DressBerry Women Blue Washed Denim Jacket,DressBerry,Women,839,7,"Blue solid denim jacket with printed detail on the back, has a spread collar, 2 pockets, button closure, long sleeves, straight hem, unlined",Blue
10135775,CHROME & CORAL Women Black Solid Tights,CHROME & CORAL,Women,1699,5,"Black Solid Tights, has an elasticated waistband, slip-on closure", Black
10135481,Priyaasi Gold-Plated Handcrafted Classic Kundan Drop Earrings,Priyaasi,Women,452,4,"Gold-plated handcrafted classic kundan drop earrings, has beaded detailSecured with a post and back closure", Gold
10127235,Force NXT Men Grey & Mustard Yellow Printed Lounge Pants,Force NXT,Men,659,5,"Grey & Mustard yellow printed Lounge Pants, has a drawstring closure, 2 pockets", Yellow
10127771,GIORDANO Men Navy Blue Sneakers,GIORDANO,Men,3243,5,"A pair of round-toe navy blue sneakers, has regular styling, lace-up detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 1 yearWarranty provided by brand/manufacturer",Blue
10135443,Priyaasi Gold-Plated Kundan Studded Leaf Shaped Drop Earrings,Priyaasi,Women,328,4,"Gold-plated leaf shaped drop earrings, has kundanSecured with a post and back closure", Gold
10128353,Moda Rapido Women Blue Skinny Fit High-Rise Clean Look Stretchable Jeans,Moda Rapido,Women,1299,7,"Blue medium wash 5-pocket high-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue
10134479,Indian Terrain Boys White & Navy Blue Colourblocked Round Neck T-shirt,Indian Terrain,Boys,404,4,"White and navy blue colourblocked T-shirt, has a round neck, and long sleeves",Blue
10115261,Archies White Printed Ceramic Mug,Archies,Unisex,699,3,Set Content: 1 MugPattern: PrintedFinish: MatteMaterial: CeramicFeatures: Dishwasher and Microwave Safe, White
10115017,CHAMBOR 105 Midnight Black Orosa Sculpting Eyeshadow,Chambor,Women,556,2,"Shade name - Midnight BlackWhat it isChambor Orosa Sculpting Eye Shadow feels like velvet, wears like a feather and stays tenderly on your eyes for hours. Define, shade, line, highlight or smoke up your eyes with this easy to use, ultra modern, long lasting eye shadow stick. Made in GermanyWhat it doesHighly pigmented and long wearing eyeshadow pencil for a long lasting holdThe texture of the eyeshadow is very creamy and glides effortlesslyFeatures a retractable twist mechanism with an integrated sharpener for permanent precisionThis product is cruelty-free and free from animal ingredientsDermatologically and ophthalmologically tested", Black
10132067,OBSESSIONS Transparent & Purple Acrylic Soap Dispenser,OBSESSIONS,Unisex,607,3,Set content: 1 Soap DispenserColour: Transparent & BlackMaterial: AcrylicPattern: PrintedMounting Type: NoneFeature: Stand, Purple
10135847,Pure Home and Living White Printed Porcelain Bowl,Pure Home and Living,Unisex,630,3,Set content: 1 bowlPattern: PrintedFinish: GlossyMaterial: Porcelain, White
10134653,Indian Terrain Boys Grey Melange Solid Polo Collar T-shirt,Indian Terrain,Boys,399,5,"Grey Melange solid T-shirt, has a polo collar, and short sleeves", Grey
10126777,Calvin Klein Unisex Black & White Printed Large Trolley Bag,Calvin Klein,Unisex,12690,7,"Black & White Printed large trolley bag secured with zip closureOne handle on the top and one on the side,mounted 360-degree wheelsOne main zip compartment with a zip lining, has a zip pocket on the flapWarranty: 3 yearsWarranty provided by the brand owner/manufacturer", Black
10115307,Archies Multicolured Printed Ceramic Coffee Mug,Archies,Unisex,699,3,Type: MugPattern: PrintedFinish: MatteMaterial: Ceramic, Red
10126767,Calvin Klein Unisex Black Textured Medium Trolley Bag,Calvin Klein,Unisex,11880,7,"Black textured medium trolley bag secured with zip closureOne handle on the top and one on the side,mounted 360-degree wheelsOne main zip compartment with a zip lining, has a zip pocket on the flapWarranty: 3 yearsWarranty provided by the brand owner/manufacturer", Red
10135677,Mast & Harbour Women Peach-Coloured Embroidered Pullover Sweater,Mast & Harbour,Women,1299,5,"Peach-coloured embroidered pullover sweater, has a round neck, long sleeves, and ribbed hem", Red
10133231,Eego Italy Men Black Solid Synthetic High-Top Flat Boots,Eego Italy,Men,999,5,"A pair of round-toe black flat boots, has high-top styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer", Black
10106159,HRX by Hrithik Roshan Women Navy Blue Yoga Seamless Solid Tights,HRX by Hrithik Roshan,Women,1299,5,"Get the comfort and quality you need with the HRX Women's Yoga Tights. Constructed with seamless technology and lightweight, stretchable fabric these tights are what you need to make your workouts more comfortableFeaturesSeamless construction prevent chafing. Stretchable jacquard fabric allows easy 360 degree movement.Colour: Dark DenimFit: Regular FitKnit Tights",Blue
10134201,Roadster Unisex Maroon & Black Printed Scarf,Roadster,Unisex,699,3,Maroon and black printed Scarf and has a frayed border, Black
10121933,ADORENITE Women Blue Solid Satin Night suit,ADORENITE,Women,1099,5,"Blue night suit consists of shirt and pyjamasBlue  solid  shirt, has a shirt collar, long sleevesA pair of blue solid pyjamas, has slip-on closure",Blue
10105917,Genie Women Black Textured 15 inches Small Backpack,Genie,Women,911,6,Black backpackNon-Padded haul loop2 main compartments with zip closureNon-Padded backZip PocketPadded shoulder strap: Non-PaddedWater-resistance: YesWarranty: 1 yearWarranty provided by brand/manufacturer, Red
10134451,Indian Terrain Boys Black & Brown Colourblocked Insulator PU Bomber,Indian Terrain,Boys,1399,4,"Black and Brown colourblocked jacket, has a stand collar, 2 pockets, button closure, long sleeves, straight hem, and polyester lining", Black
10132171,fancy mart Red & Green Plant With Pot,fancy mart,Unisex,482,3,Set content: 1 plant with potPlant type: Chilli PlantPlant colour: Green and redPot colour: Black, Green
10105923,Genie Women Red & Blue Geometric Print 16 inches Medium Backpack,Genie,Women,1999,6,Red backpackNon-Padded haul loop1 main compartment with zip closureNon-Padded backZip PocketPadded shoulder strap: PaddedWater-resistance: YesWarranty: 1 yearWarranty provided by brand/manufacturer,Blue
10134843,Indian Terrain Boys Red & Blue Colourblocked Polo Collar T-shirt,Indian Terrain,Boys,399,5,"Red and Blue colourblocked T-shirt, has a polo collar, and short sleeves",Blue
10133063,Alena Women Turquoise Blue Quirky Embroidered Straight Kurta,Alena,Women,683,4,"Turquoise Blue embroidered straight kurta, has a mandarin collar, three-quarter sleeves, curved hem, and side slits",Blue
10135073,Indian Terrain Boys Coral Printed Round Neck T-shirt,Indian Terrain,Boys,404,4,"Coral printed T-shirt, has a round neck, and short sleeves",
10144395,Roadster Women White & Blue Striped High Neck T-shirt,Roadster,Women,799,5,"White and blue striped T-shirt, has a high neck, and long sleeves",Blue
10135509,Priyaasi Set of 4 Multicoloured Gold-Plated Stone-Studded Handcrafted Bangles,Priyaasi,Women,371,5,"Set of four multicoloured gold-plated handcrafted banglesEach has silk-threaded detail, slip-on closure", Red
1010500,SELECTED Blue Slim Fit Jeans,SELECTED,Men,3497,6,"A pair of blue 5-pocket mid-rise jeans, lightly washed, has whiskers, a zip fly with a button closure, a waistband with belt loops",Blue
